Survived,Pclass,Sex,Age,Fare,Embarked,FamilySize
0.0,0.0,male,0.5242718446601942,0.09856123757927521,S,1.0
0.0,1.0,male,0.49790471255590696,0.018542765081513996,S,1.0
1.0,1.0,male,0.0,0.021730754366528396,S,1.2916666666666665
0.0,1.0,male,0.4271844660194175,0.015411575213749286,S,1.0
1.0,0.0,female,0.8349514563106796,0.10257896680493714,S,1.2916666666666665
0.0,0.0,male,0.5631067961165048,0.009759350042902102,S,1.0
0.0,1.0,male,0.8349514563106796,0.017566830077223785,S,1.0
1.0,0.5,female,0.46601941747572817,0.04684488020593009,C,1.125
1.0,1.0,female,0.21359223300970873,0.014102260811993537,C,1.0
0.0,1.0,male,0.3106796116504854,0.019217721730481106,S,1.0
0.0,1.0,male,0.2912621359223301,0.015411575213749286,S,1.0
0.0,1.0,male,0.49790471255590696,0.015411575213749286,S,1.0
1.0,0.5,female,0.40776699029126207,0.050748620223090936,S,1.1666666666666667
0.0,1.0,male,0.5631067961165048,0.015411575213749286,S,1.0
0.0,1.0,female,0.3495145631067961,0.02052723131923771,S,1.0
0.0,0.5,male,0.46601941747572817,0.020494635090094415,S,1.0
0.0,1.0,male,0.40776699029126207,0.013760683560491965,S,1.0
0.0,1.0,female,0.6796116504854368,0.05684821399990475,Q,1.8333333333333333
0.0,0.5,male,0.44660194174757284,0.025374310111545468,S,1.0
1.0,0.0,female,0.2912621359223301,0.05855610025741262,S,1.0
0.0,1.0,female,0.49790471255590696,0.04577135170121086,S,1.4583333333333333
1.0,0.0,male,0.4271844660194175,0.05855610025741262,C,1.0
0.0,1.0,male,0.5436893203883495,0.015126992566498259,Q,1.0
